Ticker,Trailing P/E,Forward P/E,P/B,PEG Ratio,ROE,ROA,Debt/Equity,Current Ratio,Quick Ratio,Profit Margin,Operating Margin,Gross Margin,Revenue Growth,Earnings Growth,Trailing EPS,Forward EPS,Market Cap,Enterprise Value,Dividend Yield,Payout Ratio,Beta,Sector,Industry,Shares Outstanding,Float Shares,Book Value Per Share,P/S,EV/Revenue,EV/EBITDA,Insider Ownership,Institutional Ownership,Short Ratio,Most Recent Quarter,Earnings Date
UHS,6.314119,6.009098,1.2258338,1.05,0.21369,0.08354,67.405,1.079,0.883,0.08563,0.111870006,0.44233,0.096,0.177,23.94,25.15519,9150674944,14297085952.0,0.53,0.0334,1.075,Healthcare,Medical Care Facilities,53287606,50328711.0,123.312,0.51523226,0.805,5.359,0.04828,1.01261,2.91,2026-03-31,2026-07-27
ULTA,18.796251,15.212551,7.586609,1.6,0.43595,0.14739001,77.835,1.414,0.355,0.09308,0.12234,0.43047002,0.118,-0.054,25.62,31.65544,21061812224,22749630464.0,,0.0,0.891,Consumer Cyclical,Specialty Retail,43560416,43596235.0,63.475,1.6995174,1.836,12.407,0.0023100001,1.00521,3.26,2026-01-31,2026-06-02
ULTA,17.988373,15.051534,7.5552583,1.67,0.47449002,0.15326001,89.209,1.311,0.204,0.09355,0.14168,0.43186,0.111,0.155,26.66,31.86187,20616384512,22697527296.0,,0.0,0.879,Consumer Cyclical,Specialty Retail,42989311,42849166.0,63.475,1.6222758,1.786,12.013,0.0023999999,1.01657,2.07,2026-05-02,2026-08-27
UNH,24.518883,16.132992,3.1252286,1.16,0.12538,0.039,81.618,0.788,0.704,0.02694,0.00336,0.18526,0.123,-0.999,13.24,20.12212,294658801664,357129814016.0,2.72,0.65989995,0.408,Healthcare,Healthcare Plans,907675839,899996901.0,103.874,0.65835685,0.798,16.515,0.008169999,0.84196,2.04,2025-12-31,2026-04-21
UNH,29.332327,18.745157,3.7472322,1.36,0.121759996,0.03783,73.982,0.798,0.722,0.02678,0.080469996,0.18801,0.02,0.007,13.27,20.76483,353486110720,407612129280.0,2.27,0.6657,0.646,Healthcare,Healthcare Plans,908144404,905438134.0,103.874,0.786026,0.906,18.991,0.00241,0.86384004,2.15,2026-03-31,2026-04-21
UNH,32.060947,19.240608,3.9526708,1.42,0.14152999,0.04382,69.211,0.777,0.474,0.03137,0.071329996,0.19514,0.004,0.615,13.29,22.14535,386951249920,429333544960.0,2.18,0.6657,0.633,Healthcare,Healthcare Plans,908144404,903291060.0,107.798,0.85964525,0.954,17.696,0.00235,0.86059,2.55,2026-06-30,2026-07-16
UNP,20.963272,18.48481,8.0677185,2.83,0.40377,0.09072,177.733,0.908,0.673,0.29123,0.40887,0.56353,-0.006,0.068,11.98,13.58629,149096366080,180330332160.0,2.2,0.4541,0.968,Industrials,Railroads,593678300,592091933.0,31.129,6.083083,7.357,14.498,0.00119,0.88982004,9.66,2025-12-31,2026-04-23
UNP,24.814968,21.756136,9.225572,3.66,0.40686,0.09137999,162.246,0.916,0.656,0.29202,0.40357,0.56526,0.032,0.062,12.16,13.86965,179152961536,209622958080.0,1.83,0.45099998,0.965,Industrials,Railroads,593713213,592407044.0,32.708,7.253156,8.487,16.655,0.00071000005,0.90663004,10.28,2026-03-31,2026-07-23
UPS,16.22561,13.436697,5.5689845,1.63,0.33772,0.07443,175.884,1.219,1.112,0.06285,0.107480004,0.22601,-0.032,0.046,6.56,7.92159,90439188480,113109385216.0,6.16,1.0,1.098,Industrials,Integrated Freight & Logistics,745633402,744390491.0,19.113,1.020056,1.276,9.262,0.00023,0.69847,2.34,2025-12-31,2026-04-28
UPS,19.048544,14.688525,6.1591587,1.86,0.33353,0.07194,181.508,1.213,1.093,0.05943,0.0633,0.2245,-0.016,-0.272,6.18,8.01442,100062740480,122950737920.0,5.57,1.0615001,1.03,Industrials,Integrated Freight & Logistics,746581816,745761509.0,19.113,1.1329952,1.392,10.39,0.00017000001,0.70761,4.26,2026-03-31,2026-07-28
URI,20.620306,15.151726,5.6014442,1.31,0.28357,0.08653,174.732,0.945,0.777,0.15492,0.25166,0.38356,0.028,-0.019,38.61,52.54517,50155978752,65366974464.0,0.99,0.18540001,1.681,Industrials,Rental & Leasing Services,62886315,62625828.0,142.133,3.1154716,4.06,14.673,0.00621,0.93343,2.97,2025-12-31,2026-04-22
URI,26.73855,19.331898,7.3111544,1.72,0.28237,0.088649996,167.473,0.802,0.658,0.15319,0.23087,0.38393003,0.072,0.066,39.09,54.0666,65478803456,80341811200.0,0.75,0.1876,1.794,Industrials,Rental & Leasing Services,62646557,62293857.0,142.961,4.001149,4.909,17.669,0.00433,0.96237,2.69,2026-03-31,2026-07-22
USB,11.174004,9.431392,1.4199324,1.82,0.123500004,0.0113699995,,,,0.29294002,0.37837002,0.0,0.046,0.148,4.77,5.65134,82737577984,119712579584.0,3.86,0.4319,1.016,Financial Services,Banks - Regional,1552299745,1547549708.0,37.537,3.1049492,4.493,,0.0013,0.84809995,0.0,2026-03-31,2026-07-16
USB,12.602794,10.975983,1.6642944,2.31,0.12623,0.0116,,,,0.29896,0.39646998,0.0,0.104,0.216,5.01,5.75256,98355175424,135160119296.0,3.29,0.4152,0.979,Financial Services,Banks - Regional,1557731728,1553216940.0,37.938,3.5999844,4.947,,0.00125,0.85291,0.0,2026-06-30,2026-10-15
V,29.767136,21.789303,15.824099,1.73,0.53954,0.18364,54.612,1.111,0.725,0.50233,0.68296,0.97777003,0.146,0.174,10.65,14.54934,611227074560,609655848960.0,0.85,0.2291,0.799,Financial Services,Credit Services,1681093942,1739773915.0,20.034,14.767149,14.729,21.032,0.0058600004,0.90711,3.17,2025-12-31,2026-04-28
V,31.26068,24.116596,19.233988,1.58,0.60349,0.19193001,67.233,1.088,0.669,0.51679003,0.67346,0.97778,0.171,0.355,11.47,14.86777,681889234944,686275428352.0,0.75,0.2197,0.754,Financial Services,Credit Services,1659709932,1688155858.0,18.642,15.847938,15.95,22.767,0.00081,0.91573,2.31,2026-03-31,2026-07-28
VEEV,30.02022,16.522696,3.7072098,0.76,0.13933,0.07254,1.329,4.885,4.808,0.28445,0.29413,0.75526,0.16,0.232,5.44,9.88398,26651979776,20208619520.0,,0.0,0.924,Healthcare,Health Information Services,163198698,149844698.0,44.052,8.340965,6.324,20.517,0.08542,0.88625,3.25,2026-01-31,2026-06-03
VEEV,34.580532,19.47036,4.358437,0.88,0.13934,0.07298,1.411,4.738,4.666,0.28370002,0.30932,0.75021005,0.163,0.146,5.65,10.03474,31738171392,24528519168.0,,0.0,0.941,Healthcare,Health Information Services,162443291,148900394.0,44.828,9.561948,7.39,23.904,0.08586001,0.89357,2.49,2026-04-30,2026-06-03
VICI,11.1149435,9.833899,1.1154261,,0.10217,0.049510002,62.679,17.233,17.231,0.69281,0.8031,0.9914,0.038,-0.034,2.61,2.95,31011371008,48555278336.0,6.14,0.67620003,0.728,Real Estate,REIT - Diversified,1068988999,1064291352.0,26.008,7.7410064,12.12,13.298,0.0028799998,1.0021399,2.58,2025-12-31,2026-04-29
VICI,9.202055,9.155026,1.0189996,,0.11331,0.05381,61.853,11.12,11.119,0.7683,1.0749099,0.99141,0.035,0.601,2.92,2.935,29586026496,46369832960.0,6.7,0.6104,0.683,Real Estate,REIT - Diversified,1101080187,1064593712.0,26.369,7.3224893,11.476,11.62,0.0028400002,0.98276,2.9,2026-03-31,2026-07-29
VLO,29.583332,12.95908,2.8180282,4.08,0.08299,0.05017,43.988,1.645,1.032,0.02025,0.059299998,0.13194,-0.021,3.179,7.56,17.25817,66877214720,76772212736.0,2.15,0.5971,0.612,Energy,Oil & Gas Refining & Marketing,298953671,297477270.0,79.364,0.57683104,0.662,10.103,0.00577,0.87966,2.07,2025-12-31,2026-04-30
VLO,22.6187,13.890322,3.851943,4.08,0.1585,0.06487,42.664,1.576,1.084,0.03569,0.060510002,0.14563,0.066,,13.69,22.2925,91945230336,100767236096.0,1.55,0.3353,0.545,Energy,Oil & Gas Refining & Marketing,296932782,295385762.0,80.388,0.7802482,0.855,10.949,0.0040599997,0.8782,3.13,2026-03-31,2026-07-30
VLTO,24.19681,19.937807,7.2784004,3.37,0.36498,0.11339,92.692,1.669,1.424,0.17082001,0.22708,0.59949,0.038,0.122,3.76,4.56319,22548789248,23397789696.0,0.57,0.1223,1.153,Industrials,Pollution & Treatment Controls,245565117,247325367.0,12.5,4.0975447,4.252,17.242,0.00195,1.00107,2.26,2025-12-31,2026-04-28
VLTO,24.177834,20.085857,7.667348,2.76,0.36463,0.11322,95.542,1.484,1.186,0.17325,0.23768999,0.59861,0.068,0.133,3.88,4.67045,23039666176,24481667072.0,0.55,0.1237,0.782,Industrials,Pollution & Treatment Controls,245599266,245061404.0,12.235,4.119375,4.377,17.766,0.00187,0.98726,2.79,2026-04-03,2026-07-28
VMC,35.836605,27.202642,4.4688706,3.05,0.12972,0.057789996,57.785,2.686,1.121,0.13559,0.17536,0.27384,0.032,-0.138,8.14,10.72359,38091603968,42872102912.0,0.71,0.24049999,1.095,Basic Materials,Building Materials,130462251,130193866.0,65.276,4.7967668,5.399,18.549,0.00296,0.97901,3.3,2025-12-31,2026-04-29
VMC,34.12189,26.762865,4.4170904,2.5,0.13458,0.06059,61.249,2.589,1.109,0.13809,0.15553,0.27684,0.074,0.297,8.45,10.77351,37412225024,42487726080.0,0.72,0.2358,1.05,Basic Materials,Building Materials,129754885,129369513.0,65.276,4.6403337,5.27,18.075,0.00208,0.98059,4.51,2026-03-31,2026-07-29
VRSK,27.479939,20.71581,79.74474,1.74,4.3794603,0.16462,1581.795,1.202,1.152,0.2956,0.43978,0.69879997,,,6.48,8.59585,24563312640,27285612544.0,1.12,0.2778,0.819,Industrials,Consulting Services,131000536,137547374.0,2.233,7.9940486,8.88,18.375,0.0028799998,1.03115,3.32,2025-12-31,2026-04-29
VRSK,30.591463,23.143545,-22.515427,1.95,,0.17999001,,1.018,0.914,0.2934,0.45004,0.6998,0.039,0.048,6.56,8.6711,26293460992,30394263552.0,1.0,0.282,0.688,Industrials,Consulting Services,131021840,130613052.0,-8.913,8.475473,9.797,20.154,0.0027700001,1.03664,1.97,2026-03-31,2026-07-29
VRSN,31.142044,26.761492,-11.691053,2.95,,0.51283,,0.489,0.447,0.49842998,0.66963995,0.8815,0.076,0.118,8.8,10.24046,25130383360,26347884544.0,1.18,0.2622,0.695,Technology,Software - Infrastructure,91115706,91120456.0,-23.441,15.169855,15.905,22.867,0.10561,0.90990996,2.59,2025-12-31,2026-04-23
VRSN,30.680662,26.510061,-11.428219,3.36,,0.52069,,0.462,0.419,0.49958,0.68454003,0.8835,0.066,0.114,9.05,10.47376,25267060736,26505259008.0,1.17,0.3448,0.707,Technology,Software - Infrastructure,91000000,90420330.0,-24.296,15.011324,15.747,22.613,0.10537,0.88789004,2.17,2026-03-31,2026-07-23
VRT,90.12903,37.843086,29.830145,2.08,0.41809,0.111219995,81.899,1.547,1.126,0.13028,0.21174,0.36317003,0.227,1.995,3.41,8.12143,117587812352,118964412416.0,0.08,0.0513,2.048,Industrials,Electrical Equipment & Parts,382598464,376331501.0,10.303,11.494522,11.629,53.886,0.00373,0.80593,1.18,2025-12-31,2026-04-22
VRT,72.93703,32.63328,26.190304,1.45,0.45097,0.111499995,76.913,1.494,1.057,0.14372,0.16364999,0.37151,0.301,1.357,3.97,8.87315,111222546432,111986950144.0,0.09,0.050300002,2.029,Industrials,Electrical Equipment & Parts,384108816,377744133.0,11.056,10.257165,10.328,46.994,0.00229,0.85706,2.01,2026-03-31,2026-07-29
VRTX,28.817766,20.230997,6.003538,2.15,0.22541,0.12162,10.908,2.901,2.243,0.32939997,0.39602003,0.53665,0.095,0.329,15.31,21.80812,112223518720,107507785728.0,,0.0,0.367,Healthcare,Biotechnology,254359735,253244144.0,73.49,9.350946,8.958,22.094,0.00209,0.97587997,2.8,2025-12-31,2026-05-04
VRTX,28.821957,22.681894,6.3751163,1.74,0.24197,0.12142,10.26,3.023,2.382,0.35507,0.38126,0.54390997,0.078,0.614,16.85,21.41135,123260600320,118000402432.0,,0.0,0.292,Healthcare,Biotechnology,253805417,253071919.0,76.179,10.088443,9.658,23.689,0.002,0.99337,2.71,2026-03-31,2026-08-03
VST,75.32719,14.549669,21.083452,1.4,0.17656,0.03487,399.55,0.777,0.264,0.05322,0.1322,0.33238998,0.136,-0.523,2.17,11.23462,55339266048,77189545984.0,0.56,0.41349998,1.498,Utilities,Utilities - Independent Power Producers,338549292,314317669.0,7.753,3.1198142,4.352,14.765,0.00798,0.92804,1.99,2025-12-31,2026-05-07
VST,25.99331,14.383456,16.837088,0.45,0.42898,0.06022,366.613,0.896,0.263,0.11525,0.26578,0.38637,0.434,,5.98,10.80686,52411641856,74809638912.0,0.59,0.1515,1.409,Utilities,Utilities - Independent Power Producers,337182468,314476601.0,9.232,2.6953788,3.847,11.018,0.0078799995,0.90976,3.62,2026-03-31,2026-08-07
VTR,157.59259,88.95439,3.2262955,1.72,0.0217,0.02178,101.996,0.341,0.31,0.04321,0.20349,0.41213,0.214,0.101,0.54,0.95667,40461914112,53331800064.0,2.44,3.5556,0.768,Real Estate,REIT - Healthcare Facilities,475463173,472680641.0,26.377,6.9552803,9.168,24.097,0.00537,1.05584,5.97,2025-12-31,2026-04-27
VTR,174.72726,113.503494,3.5591276,1.72,0.0214,0.022119999,93.736,0.206,0.188,0.042600002,0.13771,0.40493,0.219,0.1,0.55,0.84667,46720909312,59715063808.0,2.08,3.5635998,0.724,Real Estate,REIT - Healthcare Facilities,486169723,483695119.0,27.001,7.6430674,9.769,26.096,0.00528,1.06962,5.46,2026-03-31,2026-07-29
VTRS,,5.5030947,1.1487597,0.15,-0.21080999,0.0196,99.91,1.38,0.685,-0.2458,0.07782,0.39547002,0.05,,-3.0,2.66759,17093698560,30087448576.0,3.27,9.6,0.822,Healthcare,Drug Manufacturers - Specialty & Generic,1164420909,1141444887.0,12.779,1.1953719,2.104,7.601,0.0045,0.8652,3.18,2025-12-31,2026-05-07
VTRS,,6.4939218,1.3735304,0.15,-0.01957,0.02306,99.675,1.603,0.902,-0.02036,0.06784,0.39816,0.081,,-0.3,2.66249,20135116800,32344915968.0,2.78,9.6,0.902,Healthcare,Drug Manufacturers - Specialty & Generic,1164552654,1158555208.0,12.588,1.3826594,2.221,7.841,0.00312,0.88221,4.83,2026-03-31,2026-08-06
VZ,11.465517,8.85941,1.8792894,1.15,0.17069,0.05014,174.78,0.913,0.74,0.124280006,0.20989001,0.59071,0.02,-0.533,4.06,5.2543,196333191168,363380211712.0,6.08,0.5037,0.27,Communication Services,Telecom Services,4180000000,4211568526.0,24.77,1.420738,2.63,7.268,0.00052,0.69459,3.27,2025-12-31,2026-04-27
VZ,10.631707,8.278479,1.7618529,0.82,0.17198,0.0508,192.045,0.64,0.508,0.12462,0.25186002,0.58909,0.029,0.043,4.1,5.26546,182012608512,375845617664.0,6.49,0.67440003,0.238,Communication Services,Telecom Services,4175558910,4169587861.0,24.741,1.3080692,2.701,7.355,0.00037,0.70368,3.24,2026-03-31,2026-07-24
WAB,38.617302,22.096521,4.0325522,1.37,0.11096,0.06064,53.021,1.106,0.517,0.104770005,0.15008001,0.34665,0.148,-0.038,6.82,11.91907,44909109248,50126110720.0,0.4,0.1464,0.987,Industrials,Railroads,170171898,168435175.0,65.311,4.021591,4.489,20.586,0.0072600003,0.95763,2.55,2025-12-31,2026-04-22
WAB,37.01695,21.526749,4.0104055,1.37,0.11305001,0.06041,62.03,1.024,0.475,0.10515001,0.18983,0.35239,0.13,0.128,7.08,12.17462,44469035008,50913038336.0,0.47,0.1499,0.937,Industrials,Railroads,169677346,167576740.0,65.35,3.86452,4.425,20.204,0.0070499997,0.95787,3.47,2026-03-31,2026-07-22
WAT,30.490232,20.057852,7.6206083,1.42,0.29279,0.11524,60.282,1.733,1.143,0.20302,0.33757,0.59283,0.068,-0.031,10.75,16.34123,32175699968,33110980608.0,,0.0,1.203,Healthcare,Diagnostics & Research,98165491,97959623.0,43.011,10.16518,10.461,30.265,0.0011100001,0.62858003,2.98,2025-12-31,2026-02-09
WAT,46.94402,22.370708,2.3686426,1.64,0.05212,0.03313,36.634,1.788,0.974,0.11926,0.02841,0.55154,0.914,,7.86,16.49389,36228616192,41368616960.0,,0.0,1.202,Healthcare,Diagnostics & Research,98185855,98000284.0,155.777,9.608983,10.972,36.447,0.00103,0.99595,3.72,2026-04-04,2026-08-04
WBD,94.72414,-1647.8704,1.8967065,216.92,0.02078,0.010249999,98.91,1.056,0.698,0.01949,0.07378,0.44546002,-0.057,,0.29,-0.01667,68860928000,101548662784.0,,0.0,1.637,Communication Services,Entertainment,2506768389,2353180317.0,14.483,1.8463354,2.723,13.794,0.0422,0.73200995,2.15,2025-12-31,2026-05-07
WBD,,839.6875,2.0677185,216.92,-0.049590003,0.01391,96.318,0.729,0.413,-0.04665,0.08590999,0.45748,-0.01,,-0.7,0.032,67366768640,97665761280.0,,0.0,1.548,Communication Services,Entertainment,2507136702,2381278440.0,12.995,1.8104479,2.625,12.878,0.042069998,0.76563,3.06,2026-03-31,2026-05-06
WDAY,49.938225,10.392136,4.2941566,0.5,0.08231,0.03551,48.956,1.322,1.224,0.07255,0.120459996,0.75701,0.145,0.629,2.59,12.44595,32294328320,31618379776.0,,0.0,1.035,Technology,Software - Application,203712072,208080050.0,30.12,3.380897,3.31,23.062,0.021140002,1.02734,5.31,2026-01-31,2026-05-21
WDAY,45.102802,11.450835,5.3943887,0.57,0.10858,0.04343,56.936,1.009,0.912,0.08595,0.13297,0.75766,0.135,2.48,3.21,12.64362,35756818432,35212660736.0,,0.0,1.104,Technology,Software - Application,201000000,199086940.0,26.839,3.6286602,3.573,23.289,0.021429999,1.0832599,5.49,2026-04-30,2026-05-21
WDC,35.209827,26.555042,17.811138,0.75,0.41126,0.09147,65.436,1.455,1.107,0.35644,0.31919,0.42723998,0.252,1.896,10.58,14.02822,127364325376,127287410688.0,0.13,0.0307,1.829,Technology,Computer Hardware,339037922,336735855.0,20.915,11.865504,11.858,37.917,0.00526,1.03212,3.21,2026-01-02,2026-04-30
WDC,28.576046,25.730211,22.817116,0.42,0.85920995,0.14648,17.81,1.49,1.107,0.55286,0.37008998,0.45428002,0.455,4.829,16.7,18.54707,164489216000,162976202752.0,0.13,0.0269,2.166,Technology,Computer Hardware,344682131,342110802.0,20.915,13.966988,13.839,41.491,0.00543,1.01878,2.17,2026-04-03,2026-08-05
WEC,24.089397,19.278635,2.770088,2.57,0.11576,0.030199999,159.331,0.587,0.374,0.15893,0.21308,0.42378,0.111,-0.325,4.81,6.01028,37738815488,60521418752.0,3.29,0.7422,0.525,Utilities,Utilities - Regulated Electric,325699608,324632894.0,41.829,3.8508604,6.176,15.648,0.0015199999,0.84623003,7.28,2025-12-31,2026-05-05
WEC,22.715431,18.890282,2.7098424,2.38,0.11679,0.030439999,153.184,0.679,0.447,0.16239001,0.28952998,0.41764,0.09,0.079,4.99,6.00044,36921004032,59631505408.0,3.36,0.7275,0.46,Utilities,Utilities - Regulated Electric,325725678,324820161.0,41.829,3.6610544,5.913,15.164,0.00154,0.87088996,6.73,2026-03-31,2026-07-29
WELL,149.30498,63.987843,3.4804175,3.66,0.025390001,0.00556,49.488,1.697,1.136,0.08644,-0.28201,0.40223,0.413,-0.263,1.41,3.29,148317765632,164310925312.0,1.41,1.9858999,0.821,Real Estate,REIT - Healthcare Facilities,704530489,696803587.0,60.487,13.684932,15.161,61.665,0.00068000006,0.98771006,5.29,2025-12-31,2026-04-28
WELL,117.51208,72.395836,3.9141698,3.66,0.03665,0.0074400003,44.486,1.646,1.237,0.119619995,0.18039,0.39870998,0.383,1.579,2.07,3.36,171713691648,188132605952.0,1.22,1.3961,0.763,Real Estate,REIT - Healthcare Facilities,705914450,704940288.0,62.146,14.592976,15.988,62.947,0.00062,1.0253199,5.04,2026-03-31,2026-07-27
WFC,12.704791,10.406249,1.545287,1.46,0.12028,0.01051,,,,0.26742,0.29447,0.0,0.057,0.151,6.47,7.8991,251547566080,285558112256.0,2.12,0.2705,0.93,Financial Services,Banks - Diversified,3060189494,3051835177.0,53.194,3.1003582,3.52,,0.00090000004,0.7874,0.0,2026-03-31,2026-07-14
WFC,12.719477,11.115726,1.6451104,1.67,0.12575,0.0107700005,,,,0.27232,0.37069,0.0,0.095,0.25,6.88,7.87263,265025388544,89729376256.0,2.06,0.2616,0.917,Financial Services,Banks - Diversified,3028515336,3020126349.0,53.194,3.192077,1.081,,0.00091,0.79495,0.0,2026-06-30,2026-10-13
WM,33.425373,24.00952,9.032792,2.28,0.29696,0.06493,239.385,0.889,0.77,0.10744,0.20038,0.40438,0.071,0.236,6.7,9.32755,90327048192,114044051456.0,1.53,0.4925,0.547,Industrials,Waste Management,402913509,402182241.0,24.793,3.5838377,4.525,15.087,0.00252,0.83982,2.66,2025-12-31,2026-04-28
WM,34.58237,25.9939,9.6066,2.44,0.29936,0.065960005,228.408,0.934,0.801,0.10994001,0.1752,0.40605,0.035,0.133,6.92,9.20639,96101089280,118835093504.0,1.48,0.49490002,0.448,Industrials,Waste Management,401575752,400383072.0,24.911,3.781572,4.676,15.51,0.00248,0.86123,2.57,2026-03-31,2026-07-28
WMB,33.24766,27.275898,6.80731,2.39,0.18555,0.04896,197.026,0.531,0.297,0.22129999,0.41248,0.62122,0.087,0.508,2.14,2.60853,87006273536,118618218496.0,2.95,0.9346,0.653,Energy,Oil & Gas Midstream,1222856952,1214697926.0,10.452,7.354715,10.027,17.503,0.00452,0.88914,2.48,2025-12-31,2026-05-04
WMB,32.184208,28.547195,7.0206656,2.3,0.19656,0.048860002,199.855,0.829,0.623,0.23056999,0.33609,0.63506,0.09,0.25,2.28,2.57048,89743605760,121300615168.0,2.86,0.8882,0.595,Energy,Oil & Gas Midstream,1222998265,1215953795.0,10.452,7.4113145,10.017,17.783,0.00446,0.89036006,3.18,2026-03-31,2026-08-03
WMT,49.338234,40.75039,10.735141,4.97,0.21847,0.06834,64.443,0.79,0.204,0.0307,0.04567,0.24927,0.056,-0.19,2.72,3.29322,1069706903552,1134158413824.0,0.74,0.3443,0.652,Consumer Defensive,Discount Stores,7970990515,4374457252.0,12.501,1.4999473,1.59,25.76,0.44929,0.37987998,4.19,2026-01-31,2026-05-21
WMT,40.225353,34.768105,9.642134,4.35,0.24132,0.06835,74.816,0.771,0.187,0.03135,0.042150002,0.24976,0.073,0.194,2.84,3.28577,909130924032,980591968256.0,0.87,0.33540002,0.603,Consumer Defensive,Discount Stores,7958079155,4374476531.0,11.848,1.2534463,1.352,21.87,0.44851002,0.38963002,3.44,2026-04-30,2026-08-20
WRB,15.017979,13.844781,2.5982661,10.28,0.19700001,0.03656,31.921,0.399,0.242,0.120979995,0.16360001,0.43407002,0.015,-0.218,4.45,4.82709,25396815872,24377434112.0,0.54,0.0787,0.373,Financial Services,Insurance - Property & Casualty,374490856,229420588.0,25.721,1.7267517,1.657,9.602,0.26116,0.79654,0.0,2025-12-31,2026-04-21
WRB,15.171611,14.947336,2.868071,4.09,0.20164,0.03672,31.76,0.385,0.23,0.12639,0.17093,0.43651,0.04,0.26,4.72,4.79082,26658738176,27565242368.0,0.56,0.0763,0.293,Financial Services,Insurance - Property & Casualty,372276732,256599864.0,24.968,1.7951056,1.856,10.683,0.26275,0.77976,0.01,2026-03-31,2026-07-20
WSM,19.407907,16.955544,9.795825,2.28,0.51523995,0.16537,69.957,1.388,0.587,0.13942,0.20326,0.46153,-0.043,-0.073,8.85,10.13002,20223479808,20879300608.0,1.77,0.29860002,1.49,Consumer Cyclical,Specialty Retail,117742670,117443847.0,17.534,2.59049,2.674,12.664,0.011419999,0.99126,6.6,2026-02-01,2026-05-21
WSM,25.577827,22.240484,14.383501,3.01,0.54007,0.17356001,79.878,1.331,0.449,0.1381,0.16173,0.46062002,0.044,0.043,8.93,10.27001,26894503936,27736465408.0,1.33,0.30719998,1.485,Consumer Cyclical,Specialty Retail,117746611,116211195.0,15.88,3.4120731,3.519,16.812,0.011510001,0.98841006,5.13,2026-05-03,2026-05-21
WST,40.313698,30.78638,6.205482,3.34,0.16855,0.100889996,10.271,3.021,2.104,0.16059999,0.2164,0.35913,0.075,0.021,6.79,8.89127,19730898944,19249342464.0,0.32,0.1252,1.151,Healthcare,Medical Instruments & Supplies,72081610,71513019.0,44.111,6.4184313,6.262,23.762,0.0062300004,0.975,3.26,2025-12-31,2026-04-23
WST,47.829105,37.239975,8.493526,3.49,0.19131,0.11214,10.734,2.71,1.814,0.16849001,0.21695,0.36278,0.21,0.561,7.49,9.61977,25308792832,25108393984.0,0.25,0.115,1.159,Healthcare,Medical Instruments & Supplies,70647595,70161540.0,42.178,7.8574333,7.795,28.864,0.00636,1.0368,2.85,2026-03-31,2026-07-23
WTW,18.316309,13.290705,3.5481064,1.27,0.20076,0.048309997,85.755,1.205,0.436,0.16533001,0.35388002,0.41584,-0.033,-0.382,16.25,22.3946,28140644352,31956641792.0,1.29,0.22629999,0.63,Financial Services,Insurance Brokers,94203101,94096810.0,83.887,2.8987067,3.292,12.165,0.00242,1.0171399,5.28,2025-12-31,2026-04-30
WTW,17.240305,13.237119,3.4679477,1.27,0.20611,0.050890002,85.693,1.187,0.332,0.16843,0.20522,0.42407,0.085,0.33,17.02,22.16721,27713869824,32846870528.0,1.31,0.2184,0.441,Financial Services,Insurance Brokers,94447976,93985181.0,84.612,2.8002293,3.319,11.88,0.00263,1.00386,6.01,2026-03-31,2026-07-30
